Event	ID	Name			Wwise Object Path	Notes
	540642015	SE_SYS_TOUCH_2	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_SYS_TOUCH_2_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SYS\SE_SYS_TOUCH_2		4033
	542779095	SE_BASE_COOK_ICON_POPUP	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BASE_COOK_ICON_POPUP_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\BASE\SE_BASE_COOK_ICON_POPUP		15228
	542813630	2d_pv270	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\270_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv270		1212
	542902390	se_xy_w111_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w111_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Explosion\se_xy_w111_32		6169
	543135594	se_xy_w379_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w379_32_B58889A9.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w379_32		7793
	545613957	2d_pv737	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\737_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv737		13399
	545687594	SE_RESULT_CHARM_SLOT_UNLOCK	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_RESULT_CHARM_SLOT_UNLOCK_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\RESULT\SE_RESULT_CHARM_SLOT_UNLOCK		27057
	549623331	2d_pv738	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\738_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv738		17898
	550634721	2d_pv081	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv081_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv081		4153
	551733130	2d_pv488	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\488_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv488		8056
	552250682	SE_STORY_NOISE_03	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_NOISE_03_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_NOISE_r\SE_STORY_NOISE_03		19452
	553168810	2d_pv547	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\547_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv547		8102
	556429551	2d_pv116	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv116_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv116		2196
	557234467	SE_BASE_POT_BREAK	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BASE_POT_BREAK_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\BASE\SE_BASE_POT_BREAK		15488
	560060035	SE_STORY_NOISE_01	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_NOISE_01_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_NOISE_r\SE_STORY_NOISE_01		19058
	561062219	2d_pv107	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv107_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv107		4154
	562682798	se_xy_w334_32_PD-10_VD-11	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w334_32_C4DA6915.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Rock\se_xy_w334_32_PD-10_VD-11		7209
	563517740	2d_pv571	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\571_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv571		6492
	563592641	SE_STORY_TALK_DRONE_09	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_TALK_DRONE_09_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_TALK_DRONE\DRONE_WAV\SE_STORY_TALK_DRONE_09		8912
	564051291	2d_pv551	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv551_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv551		4299
	565359860	2d_pv148	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv148_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv148		3791
	568486918	se_xy_w106_2_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w106_2_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w106_2_32		4880
	570922093	2d_pv111	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv111_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv111		4260
	571156834	2d_pv022	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv022_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv022		4047
	572307250	SE_SPARRING_HITs_a	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_SPARRING_HITs_a_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SPARRING\SPARRING_HIT_mix\SE_SPARRING_HITs\SE_SPARRING_HITs_a		15363
	572907287	SE_BATTLE_ITEM_GET_4	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_ITEM_GET_4_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_2D\SE_BATTLE_ITEM_GET_4		66892
	573822981	SE_BATTLE_WAZA_TOUTCH	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_WAZA_TOUTCH_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_2D\SE_BATTLE_WAZA_TOUTCH		7326
	577105576	2d_pv064	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv064_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv064		5538
	577748410	2d_pv093	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv093_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv093		4884
	578163674	SE_BATTLE_WAZA_OK_2	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_WAZA_OK_2_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_2D\SE_BATTLE_WAZA_OK_2		9718
	578484748	se_xy_w031_32_VD-10	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w031_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Rock\se_xy_w031_32_VD-10		8783
	579982626	2d_pv197	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\197_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv197		3486
	580610881	2d_pv152	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\152_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv152		1495
	584538658	2d_pv710	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\710_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv710		9108
	584698433	2d_pv015	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv015_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv015		4338
	585528842	2d_pv142	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv142_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv142		5362
	587165769	2d_pv242	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\242_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv242		3758
	587665283	SE_WORLD_STAGE_ENTER	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_WORLD_STAGE_ENTER_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\WORLD\SE_WORLD_STAGE_ENTER		43493
	597102469	2d_pv104	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv104_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv104		3586
	597614591	SE_BATTLE_WOOD_S_01	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_WOOD_S_01_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_WOOD_S\Wood_S_Head\SE_BATTLE_WOOD_S_01		7158
	601663058	SE_Skill_Zigokuguruma	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_Skill_Zigokuguruma_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Attack_Swish_Com\SE_Skill_Zigokuguruma		13088
	605181553	2d_pv137	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv137_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv137		4602
	606866350	2d_pv128	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv128_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv128		4004
	607774037	SE_WEATHER_AIRFLOW_HEAVY_02	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_WEATHER_AIRFLOW_HEAVY_02_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\WEATHER\SE_WEATHER_AIRFLOW\SE_WEATHER_AIRFLOW_HEAVY\SE_WEATHER_AIRFLOW_HEAVY_02		119951
	608535418	SE_BATTLE_WAZA_NG	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_WAZA_NG_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_2D\SE_BATTLE_WAZA_NG		2136
	608788690	2d_pv248	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv248_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv248		5910
	609450273	2d_pv194	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv194_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv194		2144
	611487473	se_xy_w306_1_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w306_1_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Action\se_xy_w306_1_32		4186
	612756860	SE_Status_Damage_01_a01	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_Status_Damage_01_a01_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Hit_com\Hit_com-Mixer\Normal_Damage_Switch\Normal_Damage\Normal_Damage_main\SE_Status_Damage_01_a01		3077
	616717973	se_xy_w113_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w113_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Effect\se_xy_w113_32		6364
	620408296	2d_pv155	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\155_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv155		1771
	621456462	se_xy_w239_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w239_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Effect\se_xy_w239_32		12924
	623075057	se_xy_w141_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w141_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w141_32		6935
	624363370	2d_pv095	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv095_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv095		5304
	625115384	2d_pv443	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\443_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv443		2083
	627650025	SE_BATTLE_ROCK_L_sub_01	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_ROCK_L_sub_01_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_ROCK_L\Rock_L_Sub\SE_BATTLE_ROCK_L_sub_01		15557
	630927490	SE_BASE_COOK_MENU_SE	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BASE_COOK_MENU_SE_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\BASE\SE_BASE_COOK_MENUs\SE_BASE_COOK_MENU_SE		45562
	632657346	2d_pv778	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\778_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv778		10489
	633318623	2d_pv020	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv020_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv020		2257
	636372392	SE_Status_Damage_01_a05	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_Status_Damage_01_a05_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Hit_com\Hit_com-Mixer\Normal_Damage_Switch\Normal_Damage\Normal_Damage_main\SE_Status_Damage_01_a05		4194
	636723888	2d_pv202	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv202_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv202		5038
	638128540	se_xy_w274_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w274_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Action\se_xy_w274_32		7540
	638644817	se_xy_w177_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w177_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w177_32		9169
	638839417	2d_pv090	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv090_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv090		3495
	639144151	2d_pv134	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv134_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv134		4789
	639509779	SE_Status_Damage_01_a08	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_Status_Damage_01_a08_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Hit_com\Hit_com-Mixer\Normal_Damage_Switch\Normal_Damage\Normal_Damage_main\SE_Status_Damage_01_a08		3955
	639699970	SE_BATTLE_ITEM_GET_2	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_ITEM_GET_2_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_2D\SE_BATTLE_ITEM_GET_2		29959
	641251541	se_xy_w021_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w021_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Electro\se_xy_w021_32		9122
	642700594	2d_pv124	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv124_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv124		10483
	644973596	2d_pv052	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv052_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv052		2353
	645530761	SE_WEATHER_SANDSTORM_03	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_WEATHER_SANDSTORM_03_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\WEATHER\SE_WEATHER_SANDSTORM\SE_WEATHER_SANDSTORM_03		180617
	646047427	2d_pv302	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\302_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv302		2794
	646352901	2d_pv371	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\371_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv371		2000
	646560099	se_xy_w264_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w264_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w264_32		11573
	646675122	se_xy_w226_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w226_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Action\se_xy_w226_32		4296
	649059237	se_xy_w039_32_LC_Edit	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w039_32_68F8F07F.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Light\se_xy_w039_32_LC_Edit		6214
	649475814	2d_pv368	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\368_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv368		4393
	650399079	2d_pv245	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\245_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv245		4139
	655304135	se_xy_w093_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w093_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Wind\se_xy_w093_32		8835
	655792384	SE_BATTLE_WOOD_L_sub_03	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_WOOD_L_sub_03_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_WOOD_L\Wood_L_Sub\SE_BATTLE_WOOD_L_sub_03		13140
	656739279	SE_SPARRING_HIT_b	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_SPARRING_HIT_b_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SPARRING\SPARRING_HIT_mix\SE_SPARRING_HIT\SE_SPARRING_HIT_b		16097
	657012878	SE_STORY_TALK_DRONE_02	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_TALK_DRONE_02_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_TALK_DRONE\DRONE_WAV\SE_STORY_TALK_DRONE_02		6723
	658005120	2d_pv037	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv037_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv037		5315
	660560779	se_xy_w232_32_Edit	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w232_32_7078D198.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Action\se_xy_w232_32_Edit		5490
	661794600	se_xy_w156_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w156_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w156_32		6344
	662976630	2d_pv058	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv058_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv058		3112
	666149197	se_xy_w233_32_PU+4	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w233_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Action\se_xy_w233_32_PU+4		3682
	668482578	2d_pv059	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv059_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv059		3905
	668918202	SE_STORY_TALK_DRONE_08	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_STORY_TALK_DRONE_08_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\STORY\SE_STORY_TALK_DRONE\DRONE_WAV\SE_STORY_TALK_DRONE_08		4754
	670397368	SE_BATTLE_ROCK_S_sub_02	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BATTLE_ROCK_S_sub_02_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SE_BATTLE_3D\SE_BATTLE_ROCK_S\Rock_S_Sub\SE_BATTLE_ROCK_S_sub_02		16997
	671004090	se_xy_w180_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w180_32_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\se_xy_w180_32		8990
	673227434	2d_pv014	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv014_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv014		3994
	674371044	SE_BASE_COOK_MENU	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BASE_COOK_MENU_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\BASE\SE_BASE_COOK_MENUs\SE_BASE_COOK_MENU		6160
	675176946	2d_pv160	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv160_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv160		6264
	675771270	2d_pv375	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\375_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv375		4096
	676563531	2d_pv445	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\445_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv445		4562
	676998235	SE_WORLD_SEAWAVE_b_lp	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_WORLD_SEAWAVE_b_lp_B58889A9.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\WORLD\SE_WORLD_SEAWAVE\SE_WORLD_SEAWAVE_b_lp		234241
	677250138	se_xy_w031_32_PD-4	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w031_32_652BE070.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Element\Rock\se_xy_w031_32_PD-4		6767
	677923943	2d_pv118	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv118_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv118		2223
	678171935	2d_pv086	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv086_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv086		4191
	681474004	2d_pv461	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\461_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv461		3262
	682576748	2d_pv117	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv117_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv117		2150
	682981680	SE_BASE_COOK_METER_END	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\SE_BASE_COOK_METER_END_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\BASE\SE_BASE_COOK_METER_END		21646
	683332589	2d_pv123	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv123_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv123		3062
	684289448	se_xy_w076_32	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\se_xy_w076_32_B55688D2.wem		\Actor-Mixer Hierarchy\Default Work Unit\SE\SKILL_3D\Charge\se_xy_w076_32		11998
	685949350	2d_pv139	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv139_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv139		3023
	687609002	2d_pv492B	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\492B_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv492B		6685
	688108803	JGL_GameOver	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\JGL_GameOver_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\ME\JGL_GameOver		93573
	688542870	2d_pv073	E:\workspace\ma94\design\sound\VoxelProject_WwiseProject\.cache\Android\SFX\2d_pv073_5645A33B.wem		\Actor-Mixer Hierarchy\Default Work Unit\VOICE\2d_pv073		5197
